phone_no_m,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,city_name_call,county_name_call,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,city_name_nunique,county_name_nunique,calltype_id_unique,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,sms_count,sms_nunique,sms_rate,calltype_2,calltype_rate,hour_mode,hour_mode_count,hour_nunique,day_mode,day_mode_count,day_nunique,busi_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,month_ids,flow_month,arpu_mean,arpu_var,arpu_max,arpu_min,arpu_median,arpu_sum,arpu_skew,arpu_sem,arpu_quantile,label
90b870a1528338b5179036e0912e89bc5a0f7ef322d5e85c0774a4016cb66427d2e200c41929201bacece1c7f690ca70052b126fcd4c4f9cdeb3811a43e8bd30,1438,225,601,2,0.417941586,1,1,6.391111111,1,279,301.7466667,54,13930,47.21349096,27,2626,1,2,2,2,20,168,23,29,72,31,4038,1201,3.362198168,4002,0.991084695,9,443,24,16,213,31,525,47.87717344,0.532347679,6.77E-05,5688.934157,76076.21941,97717.31099,8,12214.66387,54.49875,18.79784107,64.33,52,52,435.99,2.051061943,1.532882949,52,1
b274eb3c324121d9317e808cbd26fb25684548b6324ff9c511d8e9b747441534ba895bf3e6f7027f4983800a86e7a05b4ff90a81740ce164841e3aff89e94127,58,51,58,4,1,0,0,1.137254902,1,3,199.1568627,33,6687,175.1206897,31.5,6153,2,0,0,1,11,11,10,24,55,4,6569,6166,1.065358417,315,0.047952504,14,1622,10,18,6458,9,0,0.00219202,0.00219202,0.001490593,0.002893448,9.84E-07,0.004384041,2,0.00219202,172.4,101705.44,650.6,1,19,689.6,1.99572693,159.4564517,19,1
74722a30681299727bba86e1c171ad65b96a11b806d7d8da717e1484c13c7fc57668b954c5806224ef716e459bcecb7a6223e9de9c2feeeb747de80329079f52,392,27,233,2,0.594387755,4,8,14.51851852,3,118,1575.37037,496,12381,108.5076531,54,1800,1,5,9,2,13,37,18,6,32,31,489,15,32.6,482,0.985685072,16,72,20,13,46,31,1,0.026140054,0.021097183,0.013990402,0.050459862,0.00019048,0.156840324,2,0.078420162,6.20625,0.3403125,7.65,6,6,49.65,2.828427125,0.20625,6,0
805bda14ab1d69e97f996cce7450d8b7946222ac230459678fa3cb06de79121ff45d4b7d85c29311ba189bd8a2f5b7dac06630aed1942a687be44541f9a431c6,32,16,18,3,0.5625,1,2,2,1,6,570.4375,135,3283,285.21875,77.5,1734,5,1,3,2,15,12,7,13,23,3,80,16,5,76,0.95,10,34,9,5,36,5,14,3.333458646,0.015639305,0.000362396,49.16301537,160.763606,50.00187969,1,50.00187969,32.23,,32.23,32.23,32.23,32.23,,,32.23,1
1b8b92fca63b9739dbae8eb5b8e4dbaf4a6f3a96347e4b3b743118950d19f57c6a6abb4a5a58aea959f0c82157d8f0454aaafc2619be1f23339cbc78295c4aaa,284,65,113,1,0.397887324,1,1,4.369230769,2,40,283.4923077,62,7595,64.88380282,30,1385,1,2,2,2,6,35,18,23,21,31,788,109,7.229357798,775,0.983502538,19,106,22,11,61,31,88,2.555890293,0.030218124,4.48E-05,142.9165287,203.9613701,835.7761259,8,104.4720157,25.45,10.51782857,33.38,24,24.15,203.6,2.703730708,1.14661614,24.15,0
39b1ea27bbe412628a68a368d89f90c40fe3d11c0af0fc641b72c4b4295f2163b754238ff3d9df7d44c333480b779cfeb66d89a9ed8bbd0dcc71736064101074,1189,57,661,1,0.555929352,1,1,20.85964912,3,287,692.8596491,158,7893,33.21530698,17,1418,1,1,1,2,11,137,20,21,69,31,1488,144,10.33333333,1485,0.997983871,11,154,22,1,96,31,261,35.06473549,0.181446075,5.82E-05,1550.958243,21445.66175,36923.16647,8,4615.395809,49.025,0.002142857,49.1,49,49,392.2,1.4401646,0.016366342,49,0
4efed79f7074bc78b7b5d9e3505b7cd48d91ae91e297d6dc07ac31e82d7e68314a9f2e4d16cc9c642303f1a6a5de4bb1579462b4117d7e1afc21faf58bd40afb,257,196,222,2,0.86381323,1,1,1.31122449,1,5,380.255102,112.5,6408,290,106,1862,1,1,1,2,19,33,12,14,55,7,262,39,6.717948718,240,0.916030534,14,128,11,13,121,12,26,0.842338739,0.023855209,0.001385689,18.60227776,12.71360306,22.74314594,1,22.74314594,708.61,955929.645,1399.96,17.26,708.61,1417.22,,691.35,708.61,1
4ae8fa743b04c4b3570aa2454523fb0d5eb9e9ed1eb92062cf32c96e2587a70566ab7382b6eb930ff1a1a11058b0a34676003b415266010e8e2e5b0b03f3cc62,109,19,78,1,0.71559633,1,3,5.736842105,2,51,698.7894737,260,5791,121.8073394,48,1266,1,1,3,2,17,17,18,8,12,28,825,44,18.75,824,0.998787879,15,109,18,12,56,31,0,0,0,0,0,,0,0,,11.3325,24.66845,23.56,9,10,90.66,2.7689798,1.756005766,10,0
770e213c865efba7d3de951af0180a1b9d874bdd261020bf100aa1b3aa2141a9d8628c0f19266cb09514ff5bbcb6b30902579ca5d153f4fe2cd6e0e8e19582de,753,76,398,1,0.528552457,2,2,9.907894737,2,234,493.6315789,122,7237,49.82204515,25,1266,1,2,3,2,7,67,19,21,36,31,602,67,8.985074627,601,0.99833887,15,74,20,13,56,31,106,12.14450614,0.081656456,7.44E-05,938.5960445,5800.850718,2125.288574,2,1062.644287,54.95,5.413571429,60.65,53.9,54.05,439.6,2.719953952,0.822615602,54.05,0
0caa5b8644a275a8f19b287bd7cf707922fbae625852a7a95ceeadf8c772dcd3096485f45810141f1ce6c05bca62711146c55084d45cb89f660304f1e12ab85c,497,50,163,1,0.327967807,1,2,9.94,1,176,873.18,125.5,11346,87.84507042,42,1800,1,1,4,2,18,60,20,17,30,31,106,11,9.636363636,104,0.981132075,10,20,14,25,12,25,1,0.004814965,0.004709244,0.001174927,0.00968647,1.20E-05,0.033704758,7,0.004814965,16.375,87.39631429,38.04,10.1,12.63,131,2.247271823,3.305229082,12.63,0
90e909961a4bd746c29ff0c01b6ca94a2dd40b4ee26062f01d63ba2ef3fe5637e06ca4862fed154bc63d038755d0701760f498a42b7ce5789a83eb01bd455d67,1107,139,1077,2,0.972899729,2,8,7.964028777,1,203,1015.330935,129,26235,127.4896116,46,3651,1,2,8,2,9,123,19,26,83,31,2639,354,7.45480226,2497,0.946191739,10,302,24,3,131,31,265,9.416375213,0.155288696,7.44E-05,580.7355547,1475.6084,10235.59986,8,1279.449982,169.9625,0.114107143,170.3,169.3,170.1,1359.7,-1.377328821,0.119429447,170.1,0
d2176161b73d51d7fc199413154b193da9304eca7345cd2bc31bf549fb33f7b5fbc992da76067c4fd94e5b1cfd86fae3ea56b20ceeac5d2e7843a3ca04c8a996,388,282,18,1,0.046391753,1,3,1.375886525,1,20,114.2198582,24,2745,83.01546392,25,1800,1,5,13,2,10,57,17,9,28,31,1204,333,3.615615616,1189,0.987541528,9,221,17,15,77,31,0,0,0,0,0,,0,0,,14.8725,1.563764286,17.6,14,14.33,118.98,1.789215539,0.442120499,14.33,0
1774ee0216440b418cbd4409c338b644e239ba5599000c6f7ab3ffaaaaf6d7ed8924b071f2197db740805e3c0bfc3e9204685a38f6e15cca1ce772e5d3a81362,1607,506,470,1,0.292470442,1,2,3.175889328,1,267,591.6324111,21,61753,186.2887368,39,3508,1,1,2,2,10,160,18,16,74,31,6722,1881,3.573631047,6693,0.995685808,17,916,24,16,286,31,313,212.27025,0.335915565,4.58E-05,30414.12128,2970078.539,300574.6739,8,37571.83424,124.115,541.9139429,161.97,107,108.575,992.92,0.81781883,8.230385341,108.575,1
0f861003a57b3832b9485ad47d541cacf40b5eeb0286f4bd718f6a2c1613310dc6b6f9cca429d10d2968f6ee51010d19446c60cb3aaadd826f49bc92a331446e,359,320,359,6,1,1,1,1.121875,1,4,143.028125,70.5,5237,127.4902507,68,1800,4,1,1,1,13,50,11,20,99,7,155,19,8.157894737,145,0.935483871,15,67,11,16,68,9,4,0.23494792,0.009977341,0.001951218,0.91788578,0.207310562,0.939791679,1,0.939791679,157.87,,157.87,157.87,157.87,157.87,,,157.87,1
ac73020fcf0127f3cba3004e65a6b944fb44828c1e45f7af1b40ad52613b62284d7ddbfb22ad0edfe8f41eaad223aabc15ab2b24c6583aceefa9cb56b5af4f8f,475,139,127,2,0.267368421,3,10,3.417266187,1,151,421.4676259,53,22731,123.3347368,49,2622,1,4,14,2,10,49,19,21,37,31,2295,393,5.839694656,2287,0.996514161,8,249,24,25,114,31,10,0.208306139,0.009114265,7.44E-05,2.919944763,0.299265541,6.874102592,8,0.859262824,60.125,158.1764286,64.8,29,64.5,481,-2.828046599,4.446577737,64.5,0
f88486164b04a90a2ecedca0a84f438214370dee0655c515a86a7092e6cef6b145d407872490e5432ce9787f6d35bc43daca86747b99b015471ec139f23a9137,764,204,764,1,1,6,20,3.745098039,1,71,485.8627451,109.5,17855,129.7329843,57,1800,1,6,20,1,11,84,18,15,41,31,3430,545,6.293577982,3399,0.990962099,11,345,23,24,166,31,359,22.30848445,0.195840836,3.91E-05,2292.679019,15296.32652,35537.41572,8,4442.176966,218.1875,933.7589357,269.09,179.1,219.345,1745.5,0.174689492,10.80369691,219.345,0
2f40b2d87bece5af1c4a4cacc79bb6214c00bc5e1b704f8cfa211131699a271af1ceb32f0e1d8631043107a138c5ed6bd6307986df2f1ef796a498a46976dc99,109,89,108,4,0.990825688,0,0,1.224719101,1,5,187.8651685,62,4660,153.3944954,51,2773,1,0,0,2,10,18,11,3,70,3,59,9,6.555555556,55,0.93220339,10,42,6,3,36,4,0,0,0,0,0,,0,0,,180.54,61902.7298,356.47,4.61,180.54,361.08,,175.93,180.54,1
cabc9619414ca759b04bf17d082c8cbcaa0587011a146ef5477aa99dbe5bbdf87cde472b1d7e51833bc35efa651381ab129728dabb382ce4cc627a03b1e5e4e4,3553,367,1764,2,0.496481846,3,16,9.68119891,2,620,756.2752044,125,38327,78.11792851,48,1724,1,6,23,2,10,377,21,9,181,31,3161,703,4.496443812,3110,0.983865865,15,424,21,10,146,31,445,47.85277397,0.21335125,9.54E-05,10762.00406,144966.4904,113937.4548,8,14242.18185,115.46875,91.66512679,130.62,104.1,118.06,923.75,0.100862493,3.38498757,118.06,0
b3833eef2d92385c940e254d82237ee4a7f10324c06b165733719fe9dd64ae84c7e5e84e3770fb616ad11b305059b257d60915840583407a1cf11079f14aa7ba,636,62,406,6,0.63836478,1,6,10.25806452,2,131,1414.016129,226,20673,137.8443396,39,1649,1,1,6,2,16,74,18,26,39,31,645,23,28.04347826,642,0.995348837,10,94,19,28,71,31,40,3.235375636,0.020964622,7.25E-05,291.7987061,768.9084899,359.1266956,7,51.30381366,32.26,15.60402857,39.73,29,31.05,258.08,1.083358309,1.3966043,31.05,0
073962f30a06108765b9b4245b7d3a5787b7326cf3a9d9783e16407958c8f62dbe56821b285db41a2abead729c4dd7ec9337a6554b55fb8d28636c4a23e14765,71,64,71,1,1,0,0,1.109375,1,3,294.125,86.5,3784,265.1267606,82,3784,1,0,0,1,10,11,10,18,61,2,132,11,12,128,0.96969697,16,45,8,25,59,7,0,0,0,0,0,,0,0,,218.27,86378.3048,426.09,10.45,218.27,436.54,,207.82,218.27,1
e8261b1b3b3c631ca5a6bbaed4afc83fb2adc414fca4970c4c2958cd01f2406a7e3fcb3719a1b6d60f8eab0875cdef53cd76cbff715a2241a133a3807a626f3e,341,288,341,4,1,1,1,1.184027778,1,12,50.63888889,25,1567,42.76832845,26,405,1,1,1,1,16,81,10,15,155,6,101,19,5.315789474,87,0.861386139,12,50,11,25,45,12,32,1.623768724,0.012960911,0.000144958,60.40539551,80.09705349,74.69336128,2,37.34668064,33.946,1229.88078,96.64,16.09,19,169.73,2.228765094,15.683627,19,1
02dc755a6484ecc25b2e05a2be9b80a12de152d50d20c816b7e4fa3eb7ba1e9f9cd65c7e6e4c56e5b0a7596f67da6d544293a7cf0b92d87b4aef4c383666a479,929,43,630,2,0.678148547,1,7,21.60465116,4,243,807.1395349,193,7165,37.35952637,22,914,1,3,10,2,13,125,20,12,45,31,612,102,6,609,0.995098039,9,115,21,8,72,31,114,21.93694224,0.057896614,0.000105858,2833.115763,33299.76353,10156.80426,8,1269.600532,4.025,0.005,4.2,4,4,32.2,2.828427125,0.025,4,0
a4fc9afa2b19ec8f6d6b790087840acdb4edbe026e868857c5e0ae0dd4b88e57c955422a94c5410799c79ffd60e9f535ce42352b4f99f96be164c7a770ced3bd,821,163,405,1,0.493300853,1,8,5.036809816,1,350,283.2638037,43,13718,56.23873325,33,2803,1,2,10,2,17,91,19,16,51,31,1860,439,4.23690205,1831,0.984408602,11,242,20,26,111,31,424,37.91358024,0.311855316,9.92E-05,4211.236731,43928.10422,68851.06172,8,8606.382714,76.025,7.605,77,69.2,77,608.2,-2.828427125,0.975,77,0
614e0b0c806a5a4b5c1c6d4b383b77b0ee4b23bc2538e1733b92be5c7a8a5bc0299d7ea28a2dc2ad231758bb5272bfcde485a4ce82e910e76aab28c08dfc34f4,297,282,297,23,1,0,0,1.053191489,1,3,189.1879433,44.5,3326,179.6329966,45,1800,3,0,0,1,10,42,10,12,74,6,208,7,29.71428571,169,0.8125,8,45,10,13,47,8,16,0.687541457,0.040499687,0.002429962,9.970016479,5.737923607,11.68820477,1,11.68820477,,,,,,0,,,,1
489a50824a6094d4c7aca49922f463314036cae3e82117d95ca06eef10a375c332fc403e9e8af8cb75110cc1b9a820ab02cef333387a2afc4edf3af5305bbee7,738,186,369,3,0.5,2,4,3.967741935,1,71,261.1075269,92.5,3764,65.80758808,32,2476,1,2,4,2,14,68,19,31,40,31,1706,518,3.293436293,1683,0.986518171,0,272,22,15,301,31,423,45.33698797,0.166348457,7.63E-05,6758.138644,96796.13016,84462.80858,8,10557.85107,79.6,193.7342857,102.2,72,72.05,636.8,1.439773769,4.921055346,72.05,1
6fc782387eef97a607c329fd812d7214fb699fff001653c4e646a9489200d0ecf9f563d8486473eceda4471371e4b4ad6623a49d49bcfd3ba5c17ea99a935453,203,36,26,1,0.128078818,1,3,5.638888889,2,62,611.8055556,127,12088,108.4975369,42,1975,1,1,3,2,16,26,16,8,19,29,861,100,8.61,850,0.987224158,11,161,22,12,67,31,0,0,0,0,0,,0,0,,7,0.698085714,8.62,6.1,6.85,56,1.068506237,0.295399246,6.85,0
0701cd7220a275450540ed08fbf7c8be51a46eaf5c89790a7eed1bc0f437fb91a3d87a5cb83d671e127993142bdcf60aabc98bcbc58ce44e9246bd81929034cf,524,30,281,2,0.536259542,1,4,17.46666667,3,219,838.8,117.5,9725,48.02290076,34,514,1,1,6,2,21,83,18,12,38,31,645,19,33.94736842,645,1,11,93,16,3,44,31,51,3.071909175,0.077630997,0.000117302,122.6939735,155.6643988,470.0021038,6,78.33368397,29.87375,0.987483929,31.57,29,29.595,238.99,0.725492862,0.351333874,29.595,0
9269b59d6996a531071ccb041313896b3b4d5f0e815b3f3fa0ce1e5c6e4d6e9bf9ef5de12160c10a4d9b14e6bfbba4e6d34da63bea7b27c7756f802b0d2023b2,459,42,207,1,0.450980392,1,1,10.92857143,2,93,2744.928571,247.5,26565,251.1699346,60,1800,5,1,1,2,14,79,18,10,38,31,111,9,12.33333333,111,1,11,25,15,29,12,23,0,0,0,0,0,,0,0,,1,0,1,1,1,8,0,0,1,0
a7b16a8b9b35009ed39c3223ab818eecd9342023648eaf3f3f867c545848f4d1713e4fd72f8dd41a9420f6de502f88fb031b8b71cdfa0ec8e205393d11ce8abe,4657,4093,4585,16,0.984539403,1,1,1.137796237,1,8,72.69777669,36,1079,63.89349367,36,1019,1,1,1,3,15,646,11,20,471,30,110,33,3.333333333,94,0.854545455,15,19,18,4,20,21,60,63.89037738,0.200674534,0.00038147,3746.309273,226118.2607,3961.203398,1,3961.203398,1.87625,0.125369643,2.01,1,2,15.01,-2.827872008,0.125184685,2,1
863009dff08ffc3620363f4c49255f33c9b49b1717f436922793974b36dcac77d5451e6f7f8d7ac536cf59333646cf66a2ed7f6942f5cd53ee956652b2d3968b,302,284,298,7,0.986754967,1,1,1.063380282,1,5,249.4788732,52,7035,234.6092715,53.5,1800,1,1,1,2,13,44,16,29,114,5,74,5,14.8,73,0.986486486,14,15,13,29,19,6,0,0,0,0,0,,0,0,,57.26833333,6942.769057,226.38,19,19,343.61,2.389697123,34.01658678,19,1
48e6b2c2ca69f445d6e0facd516e2ed784be9ed6188e922c5895fe4b3411f0f235c81b84182268b4c10ac880bc20d5bf732cb5dc2564241e6e2eaf9ec74f1e14,2122,96,1164,2,0.548539114,3,4,22.10416667,3,240,2084.947917,209,27230,94.32375118,46.5,3019,1,3,5,2,14,255,24,1,114,31,1690,217,7.788018433,1659,0.981656805,12,154,24,8,113,31,289,58.82367385,0.237392426,0.000120163,7287.60506,146949.742,77882.54418,8,9735.318022,225.4175,42.90007857,237.51,219.38,224.45,1803.34,0.924934386,2.315709356,224.45,0
aa2e7697e71121850ad35c3a13b4e128d3a5d228d065e5640701ad3f71085dd9c3fd471dec92ca2e835f085ad5c61f32937135f471ea19c375d1fe145bdbcb95,8559,356,4818,1,0.562916229,4,19,24.04213483,3,977,3906.926966,485.5,208522,162.5033298,80,3371,1,4,20,2,18,786,24,28,421,31,5693,953,5.973767051,4692,0.824170033,16,457,24,12,472,31,298,73.79034086,0.169390678,7.44E-05,19419.51771,480654.5309,103380.2676,8,12922.53344,359.14375,6679.16317,534.5,275.3,334.4,2873.15,1.646519404,28.89455652,334.4,1
0f3285b4180c3faf9e90b51453bf19b526cc548ae591877627082ac89f7ad5bed5c0a24520a801572f61903f16259538455023c49170c9bf050533e2643860dc,172,31,36,1,0.209302326,1,1,5.548387097,1,61,591.7419355,150,6084,106.6511628,44,1829,2,1,1,2,10,19,20,27,16,31,592,14,42.28571429,592,1,13,82,19,10,47,31,0,0,0,0,0,,0,0,,9,0,9,9,9,72,0,0,9,0
4c1bb4fd72e64414641b2f50f067f66b22a223143deb9ed4c8ae3b53d8916d4fa7dda0365c34b1b4f29b1c03b20193298932f520eeb7c3540d07aeb148be72c6,662,39,371,1,0.560422961,5,16,16.97435897,2,379,1681.615385,88,26876,99.06797583,41,2051,1,5,17,2,8,74,19,22,45,31,947,117,8.094017094,936,0.988384372,11,128,20,11,66,31,216,145.4644525,0.219924927,7.44E-05,33899.58225,2607112.099,163356.5801,8,20419.57252,26.37625,53.81696964,34.23,17.68,30.175,211.01,-0.494002694,2.593669448,30.175,0
81e4b85fcdacd6ccaa11b90002b73422cefe9b976b50b67ef8245e078b05faf3cdbdec45d439f6a37d3de82c4613ebf6bf42e91b8dadbebc5947d947df9a4a7d,178,155,178,2,1,1,1,1.148387097,1,4,285.1032258,54,7295,248.2640449,48.5,7044,2,1,1,1,15,36,10,11,92,4,103,11,9.363636364,93,0.902912621,13,27,10,9,44,8,0,0,0,0,0,,0,0,,533.44,560994.6888,1063.06,3.82,533.44,1066.88,,529.62,533.44,1
102225d9b8d8193f3304e9b661d0bf7886638cf0978edd49e9c07ec07170efd533ad6479aeb90e9ec4f84c2594b310ba6d3111b7d1fb3e6a0017568d0cb54a97,81,78,81,2,1,1,1,1.038461538,1,2,214.6410256,57,3127,206.691358,60,1800,9,1,1,1,10,12,10,12,80,2,59,7,8.428571429,53,0.898305085,14,32,6,12,33,3,23,2.575651169,0.008163929,0.000972748,60.35991478,151.5181347,61.81562805,1,61.81562805,71.58,,71.58,71.58,71.58,71.58,,,71.58,1
12717d1fcef278b08f038c649ddabf8e65ce2c2edb973e155277c58b9d9026a08bf1320c28a7a61b2cc9bedb9f2c709c750d49862ecbed43da27d9955506b160,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,11,1,1,3,1,1,0,0,0,0,0,,0,0,,1.1,,1.1,1.1,1.1,1.1,,,1.1,1
082bae239f712d32c5bc3016692d23f383cd457fe9d0853bdbdab02ef6f0f3144c17e221b05b7822346842011055b1464ff9226b64c25cc4cd31492794e12426,35,24,20,1,0.571428571,2,3,1.458333333,1,4,59.54166667,48.5,257,40.82857143,31,168,4,2,3,2,11,11,10,21,9,14,95,16,5.9375,92,0.968421053,13,31,14,4,23,22,21,0.081906815,0.015787125,0.000136375,0.717975616,0.026380926,2.047670364,2,1.023835182,3.545,10.30456667,8.36,1.92,1.95,14.18,1.999728643,1.605036344,1.95,0
b36d4e3c7577f5b228402f854d41e620eececa6501911ff22930ad3a91c45cc9908f74fa9f66e965a16a7e64fec31fb3ec3fda177dd245324a6b330ac2fb10e2,939,191,494,1,0.526091587,4,5,4.916230366,1,87,202.2670157,57,6746,41.14270501,25,1310,1,4,9,2,15,121,19,16,62,31,3421,517,6.617021277,3408,0.996199942,14,562,23,11,208,31,356,64.93396963,0.291330814,7.44E-05,7968.057947,214955.8105,107530.6537,8,13441.33171,1,0,1,1,1,8,0,0,1,0
da2b6fad80e4ad4a98dc256d38adee13c36a313ec598676979e51688374ba9e52ddf5cb614433606279c947db089fdd6708dfdb17e5b351d6391065cb6f2f7f4,292,39,132,1,0.452054795,2,3,7.487179487,3,40,1139.051282,219,7314,152.1335616,70,1650,2,2,5,2,19,39,19,21,18,31,781,44,17.75,779,0.997439181,16,83,21,7,66,31,146,41.15006753,0.150075912,0.0001297,2712.866527,54583.64349,13908.72283,3,4636.240942,49.06125,0.0080125,49.2,49,49,392.49,0.986523111,0.031647472,49,0
0ed435e1b05c43e9f3d07613481553ca080561cb6b2c2d3c47f60224ea211791d9a939370c4825cbf7b8335626b8e49aae91f588506eb4981ab4cba150718081,81,10,69,1,0.851851852,1,2,8.1,3.5,38,758.6,278,4863,93.65432099,11,905,7,1,2,2,11,10,18,13,11,26,950,63,15.07936508,856,0.901052632,12,102,24,13,66,31,67,18.72203361,0.037817955,7.44E-05,1762.680655,22228.97818,2901.91521,8,362.7394012,15.3875,105.2975643,39.29,9.58,10.405,123.1,2.281304775,3.627974026,10.405,0
93f21110e3ef9d10fad9f53296bca0400dbeb2dd0dce48c9773effa31f91de5db5429d6f3c9904719212a77d088f4f6eb411acd01146196ffe4181afac09a3a1,70,29,70,1,1,1,1,2.413793103,1,14,520.4137931,247,4843,215.6,157.5,998,2,1,1,1,21,11,16,5,9,23,106,9,11.77777778,106,1,10,28,11,5,30,15,16,0.025944123,0.011174679,0.000183105,0.166777611,0.00162485,0.674547195,4,0.168636799,18.35,1.69,19,16.4,19,73.4,-2,0.65,19,0
10db3a9266991ffedcacc494c78e7f954359c59950d4981eba6df97365a77150d0cc5d09e86df783d03137b67fc9941cf34eb4b21cae454c222cbd76a2f9ee27,67,11,67,3,1,1,2,6.090909091,2,34,271.4545455,47,1378,44.56716418,25,499,1,1,2,1,12,12,15,4,5,25,163,28,5.821428571,161,0.987730061,15,45,21,16,33,27,0,0.006006241,0.006006241,0.006006241,0.006006241,,0.006006241,1,0.006006241,8.8575,8.263891667,12.23,5.2,9,35.43,-0.296448046,1.437349267,9,0
bd412ae48be72a481143ed23a36071d877691c140b06c81110a864782743133a156d9ec24c938c9849bfbf9e3669ed440811d3402c2703e3a1e6eea2a1684b4f,160,108,144,4,0.9,1,1,1.481481481,1,8,85.88888889,43.5,544,57.975,38.5,262,4,1,1,2,20,35,7,18,112,3,77,16,4.8125,72,0.935064935,11,37,8,16,51,3,20,7.827933584,0.020480156,0.00129509,162.920785,1262.851249,164.3866053,1,164.3866053,50.5,,50.5,50.5,50.5,50.5,,,50.5,1
25b0ce1b5c2009504fa0f2604a64b5cde89b55030c0daa13e70d7c88f64f9bd25e7275514e0c823b29dc6819c048d609924a1391d241d224f497d1083f7c613c,2120,187,1173,1,0.553301887,9,21,11.3368984,2,419,1177.727273,107,39568,103.884434,43,2090,1,10,23,2,11,193,24,20,97,31,1555,101,15.3960396,1550,0.996784566,11,154,24,26,91,31,276,109.1284805,0.224404335,0.000117302,22077.00261,1314733.55,121023.4849,7,17289.06926,134.04,722.0222857,185.47,107,125.86,1072.32,1.05340055,9.500146615,125.86,0
7179cd1b31ff535a3e2ea8fafc9070d21307ec664f81b3adb704cf7694d07f8e2c9e1ebac65a541a1183056bc8b0c460aaca1b0a9af83417eabe04fa7dd6e355,490,50,207,2,0.42244898,2,4,9.8,3,160,2065.06,444,32944,210.7204082,115,1800,1,2,4,2,13,66,20,13,31,31,1255,427,2.93911007,1001,0.797609562,11,220,21,7,107,31,6,0.361556209,0.018210411,7.63E-05,3.981236458,0.567527265,17.71625423,8,2.214531779,44.67375,417.7679696,67.4,13.14,51.6,357.39,-1.028946376,7.226409634,51.6,1
67ce4e614e0c754add93130fe356166683da761d37f1b7883e7979a3fbda0b5a96d654baab19d55ec0840826caeba6eb886d23b31f3faf3c109e238e48519977,331,44,131,1,0.395770393,1,6,7.522727273,1,125,1648.795455,96,33244,219.1752266,74,3560,2,2,11,2,18,43,17,28,20,31,473,61,7.754098361,469,0.99154334,8,68,18,8,61,31,118,9.866013196,0.065502167,0.000105858,916.6828232,4168.015578,4804.748426,8,600.5935533,1,0,1,1,1,8,0,0,1,0
71472273d593263b11220feba9c268e8ae47a91251daf224467ed98c79d790d041797107dd71af45ff1f5e3a434a3feb132a1e12e4663dc1f833bb94dbdb1a61,122,40,122,1,1,1,1,3.05,2,20,227.625,73,1321,74.63114754,26.5,1321,1,1,1,1,13,21,17,21,10,28,136,22,6.181818182,136,1,16,54,18,25,48,25,66,2.392054819,0.037531853,0.000144958,117.7616262,150.4778297,375.5526066,4,93.88815165,10.7,33.64,13.6,2,13.6,42.8,-2,2.9,13.6,0
640f9a606326fe89f1e9b22adc85dadbf043668dc295e9a6ad87548521a12279e59880b18baa987ac6a53c04bee10037c0ecd4eeab5bb5c19834d17b8cf12aa1,749,105,439,2,0.58611482,1,2,7.133333333,2,101,375.7238095,107,5641,52.67156208,35,762,1,1,3,2,20,77,24,19,40,31,839,111,7.558558559,830,0.989272944,11,80,24,9,65,31,218,50.25109441,0.252891541,0.000105858,8565.219959,114728.791,46180.75576,8,5772.594471,22.6875,0.192678571,23,22,23,181.5,-0.780146724,0.155192852,23,0
9019c27764a79228f068d5c6c0c8cadb7b44fc3e07567e0cc0202935f093febcffdb7375626c71579c9c21e3a71f700209a21d26bf4a22f17830668ba98b3d8d,90,48,28,2,0.311111111,2,6,1.875,1,18,147.3333333,45.5,607,78.57777778,35,598,4,2,6,2,17,15,17,26,8,28,1117,329,3.395136778,1104,0.988361683,11,126,22,10,80,31,16,0.117119026,0.003678322,0.000144958,1.543325424,0.137666758,2.927975655,5,0.585595131,19.225,0.127857143,19.8,19,19.05,153.8,1.378012181,0.1264205,19.05,0
0dddb8ac95540b3abf0b8081e0d9645cddfd2f2fa81712865a86d414e6836246c91bfe745f965490294f2062b8ebd82d6e4938e7ef94ec4d3b22c38e3f7df0e1,39,3,29,1,0.743589744,1,2,13,7,31,4234,3613,9076,325.6923077,246,1690,11,1,2,2,8,21,8,5,4,22,224,14,16,224,1,16,39,17,8,25,31,13,1.061776434,0.016200066,0.000348091,13.42562294,12.71190937,14.86487007,1,14.86487007,23.06875,6.3942125,29.22,22,22,184.55,2.655815469,0.894022686,22,0
61f1103fb6a8aab5af4ec8942b3c79f343b1de0e1a626a5a7e13eecb9bfae22accf0b64b40bfc5bda76fba496980800af4651525aafc1fb90da8f61bc3270ca8,,,,,,,,,,,,,,,,,,,,,,,,,,,264,11,24,264,1,10,53,15,13,36,30,4,0.163122053,0.018712044,7.44E-05,0.681060791,0.049608763,3.751807213,8,0.468975902,1,0,1,1,1,8,0,0,1,0
